| Kernel Combination   |   Initialization Number |   Epoch Number |   Training Loss |
| Linear_0 * RQ_0 + RQ_0 + RQ_0   |                       1 |            400 |       362.675   |
| Linear_0 * RQ_0 + RQ_0 + RQ_0   |                       1 |            500 |       317.96    |

| Kernel Combination                      |   Initialization Number |   Epoch Number |   Training Loss |
|-----------------------------------------|-------------------------|----------------|-----------------|
| Periodic_0 + RBF_0 + RQ_0 + RQ_0 + RQ_0 |                       1 |              0 |        85.5626  |
| Periodic_0 + RBF_0 + RQ_0 + RQ_0 + RQ_0 |                       1 |            100 |         9.90846 |
| Periodic_0 + RBF_0 + RQ_0 + RQ_0 + RQ_0 |                       1 |            200 |         7.67532 |
| Periodic_0 + RBF_0 + RQ_0 + RQ_0 + RQ_0 |                       1 |            300 |         6.61465 |
| Periodic_0 + RBF_0 + RQ_0 + RQ_0 + RQ_0 |                       1 |            400 |         5.95852 |
| Periodic_0 + RBF_0 + RQ_0 + RQ_0 + RQ_0 |                       1 |            500 |         5.50247 |
| Periodic_0 * RBF_0 + RQ_0 + RQ_0 + RQ_0 |                       1 |              0 |        66.1031  |
| Periodic_0 * RBF_0 + RQ_0 + RQ_0 + RQ_0 |                       1 |            100 |        10.6092  |
| Periodic_0 * RBF_0 + RQ_0 + RQ_0 + RQ_0 |                       1 |            200 |         8.124   |
| Periodic_0 * RBF_0 + RQ_0 + RQ_0 + RQ_0 |                       1 |            300 |         6.96385 |
| Periodic_0 * RBF_0 + RQ_0 + RQ_0 + RQ_0 |                       1 |            400 |         6.24356 |
| Periodic_0 * RBF_0 + RQ_0 + RQ_0 + RQ_0 |                       1 |            500 |         5.74276 |
| RBF_0 + RBF_0 + RQ_0 + RQ_0 + RQ_0      |                       1 |              0 |        85.0923  |
| RBF_0 + RBF_0 + RQ_0 + RQ_0 + RQ_0      |                       1 |            100 |         9.73866 |
| RBF_0 + RBF_0 + RQ_0 + RQ_0 + RQ_0      |                       1 |            200 |         7.52402 |
| RBF_0 + RBF_0 + RQ_0 + RQ_0 + RQ_0      |                       1 |            300 |         6.49786 |
| RBF_0 + RBF_0 + RQ_0 + RQ_0 + RQ_0      |                       1 |            400 |         5.8645  |
| RBF_0 + RBF_0 + RQ_0 + RQ_0 + RQ_0      |                       1 |            500 |         5.42373 |
| RBF_0 * RBF_0 + RQ_0 + RQ_0 + RQ_0      |                       1 |              0 |        60.0715  |
| RBF_0 * RBF_0 + RQ_0 + RQ_0 + RQ_0      |                       1 |            100 |        10.277   |
| RBF_0 * RBF_0 + RQ_0 + RQ_0 + RQ_0      |                       1 |            200 |         7.89743 |
| RBF_0 * RBF_0 + RQ_0 + RQ_0 + RQ_0      |                       1 |            300 |         6.78161 |
| RBF_0 * RBF_0 + RQ_0 + RQ_0 + RQ_0      |                       1 |            400 |         6.09187 |
| RBF_0 * RBF_0 + RQ_0 + RQ_0 + RQ_0      |                       1 |            500 |         5.61139 |
| Matern32_0 + RBF_0 + RQ_0 + RQ_0 + RQ_0 |                       1 |              0 |        82.2794  |
| Matern32_0 + RBF_0 + RQ_0 + RQ_0 + RQ_0 |                       1 |            100 |         9.66724 |
| Matern32_0 + RBF_0 + RQ_0 + RQ_0 + RQ_0 |                       1 |            200 |         7.48621 |
| Matern32_0 + RBF_0 + RQ_0 + RQ_0 + RQ_0 |                       1 |            300 |         6.4672  |
| Matern32_0 + RBF_0 + RQ_0 + RQ_0 + RQ_0 |                       1 |            400 |         5.83715 |
| Matern32_0 + RBF_0 + RQ_0 + RQ_0 + RQ_0 |                       1 |            500 |         5.39814 |
| Matern32_0 * RBF_0 + RQ_0 + RQ_0 + RQ_0 |                       1 |              0 |        63.11    |
| Matern32_0 * RBF_0 + RQ_0 + RQ_0 + RQ_0 |                       1 |            100 |        10.4779  |
| Matern32_0 * RBF_0 + RQ_0 + RQ_0 + RQ_0 |                       1 |            200 |         8.0204  |
| Matern32_0 * RBF_0 + RQ_0 + RQ_0 + RQ_0 |                       1 |            300 |         6.87567 |
| Matern32_0 * RBF_0 + RQ_0 + RQ_0 + RQ_0 |                       1 |            400 |         6.17067 |
| Matern32_0 * RBF_0 + RQ_0 + RQ_0 + RQ_0 |                       1 |            500 |         5.68065 |
| Matern52_0 + RBF_0 + RQ_0 + RQ_0 + RQ_0 |                       1 |              0 |        77.7432  |
| Matern52_0 + RBF_0 + RQ_0 + RQ_0 + RQ_0 |                       1 |            100 |         9.55609 |
| Matern52_0 + RBF_0 + RQ_0 + RQ_0 + RQ_0 |                       1 |            200 |         7.40437 |
